run_id,status,gravity_mps2,use_imu_orientation,use_flat_ground,var_flat_ground_rp,var_imu_w,var_imu_acc,var_gnss_xy,var_gnss_z,max_imu_dt_sec,time_normalize,time_align,yaw_reference,est_time_offset_sec,gt_time_offset_sec,matched_samples,rmse_3d_m,rmse_xy_m,rmse_3d_nobias_m,rmse_xy_nobias_m,mean_3d_m,median_3d_m,p95_3d_m,max_3d_m,bias_x_m,bias_y_m,bias_z_m,attitude_matched_samples,attitude_angle_rmse_deg,attitude_angle_mean_deg,roll_rmse_deg,pitch_rmse_deg,yaw_rmse_deg,roll_bias_deg,pitch_bias_deg,yaw_bias_deg,yaw_mae_deg
run_001,ok,0.0,False,True,0.03,0.005,0.01,0.05,0.1,0.5,unix_to_gps_tow,absolute,gt_quat,0.0,0.0,318.0,0.054658639472196256,0.02181047816984874,0.04902253607534481,0.020934975385495918,0.04961641692714479,0.04535850479926135,0.09274741041378884,0.19239748824121683,0.0043435936637281625,-0.004307778742060769,-0.02338662143377957,318.0,13.888398053433848,6.0422001559236085,0.32447111482304064,2.732712292576052,13.614255176334742,0.16376130871784073,-2.717642762675742,3.9168539323598224,3.9997783678349927
run_002,ok,0.0,False,True,0.03,0.005,0.01,0.05,0.1,1.0,unix_to_gps_tow,absolute,gt_quat,0.0,0.0,318.0,0.055633774340960646,0.026150918047516826,0.050924931150084216,0.025548108359138896,0.04968490620915805,0.045354623044606225,0.09637571213706829,0.24187480173385542,0.0031791223753987502,-0.004588883842491809,-0.021693399014042904,318.0,16.374382972438593,6.690987536265871,0.32512634854146405,2.749102398610151,16.140264645642144,0.16396373711197512,-2.7335026540375886,4.398658604589954,4.694148468051194
run_003,ok,0.0,False,True,0.03,0.005,0.01,0.2,0.1,0.5,none,absolute,gt_quat,0.0,0.0,260.0,0.060638680678100444,0.037340575073643155,0.05554234173178034,0.036527150153830984,0.05280451876271074,0.04491130494287208,0.09729082959619868,0.3791039587426738,0.0026280932692331585,-0.007292391530773068,-0.02306538577307689,260.0,12.82099589161846,5.5614548521221225,0.3445088981719175,2.741006246987552,12.520948714998287,0.21929917486941428,-2.731152943812467,3.1992160817829354,3.383849838978387
run_004,ok,0.0,False,True,0.03,0.005,0.01,0.2,0.1,1.0,none,absolute,gt_quat,0.0,0.0,157.0,0.04817281036336479,0.01646765045995372,0.02408401489916575,0.014868145667681007,0.0468774828022857,0.04508338479916735,0.04683044940946486,0.12394877173223431,0.006810214668788394,-0.0019346142356683536,-0.041115181242038175,157.0,4.862776643290843,3.0471725232299063,0.40419470509642824,2.689420533403128,4.0325135783437975,0.3759613910602649,-2.687890049242531,0.6481650005216734,0.7045747274819159
